,url,city,price,year,manufacturer,make,condition,cylinders,fuel,odometer,title_status,transmission,vin,drive,size,type,paint_color,image_url,lat,long,county_fips,county_name,state_fips,state_code,state_name,weather
735197,https://losangeles.craigslist.org/sfv/cto/d/2006-lexus-is-350-rwd/6748309655.html,losangeles,1500,2006.0,,IS350,excellent,6 cylinders,gas,,clean,automatic,,rwd,full-size,sedan,black,https://images.craigslist.org/00v0v_78XpnPfT12l_600x450.jpg,33.8106,-118.3507,6037.0,Los Angeles,6.0,CA,California,59.0
735198,https://losangeles.craigslist.org/lac/cto/d/1998-dodge-ram-slt-laramie/6734564727.html,losangeles,16000,1998.0,ram,3500 slt laramie,excellent,6 cylinders,diesel,134000.0,clean,automatic,1B7MC3360WJ173238,rwd,full-size,truck,,https://images.craigslist.org/00u0u_68l9DvWXkei_600x450.jpg,32.8178,-116.9223,6073.0,San Diego,6.0,CA,California,59.0
735199,https://losangeles.craigslist.org/sfv/cto/d/2017-mercedes-benz-c43/6737012485.html,losangeles,46651,2017.0,mercedes-benz,benz c43 amg sedan,,,gas,,clean,automatic,,,,,,https://images.craigslist.org/00L0L_cZ0fiwiMK3m_600x450.jpg,34.2771,-118.4992,6037.0,Los Angeles,6.0,CA,California,59.0
735200,https://losangeles.craigslist.org/sfv/cto/d/2012-nissan-sentra-se/6750170863.html,losangeles,3250,2012.0,nissan,sentra,,,gas,150.0,clean,automatic,,,,,,https://images.craigslist.org/01010_hTQcz37MJcx_600x450.jpg,34.2367,-118.5466,6037.0,Los Angeles,6.0,CA,California,59.0
735201,https://losangeles.craigslist.org/sgv/cto/d/2004-chrysler-pacifica-awd/6750170545.html,losangeles,2300,2004.0,chrysler,pacifica awd,excellent,,gas,171000.0,clean,automatic,,,,,,https://images.craigslist.org/00303_Ond6Ap0X0s_600x450.jpg,33.7399,-117.0151,6065.0,Riverside,6.0,CA,California,59.0
735202,https://losangeles.craigslist.org/lgb/cto/d/2013-nissan-altima/6750170492.html,losangeles,8700,2013.0,nissan,altima,good,4 cylinders,gas,63000.0,clean,automatic,,fwd,mid-size,sedan,brown,https://images.craigslist.org/01010_fezL5mzCAAV_600x450.jpg,33.9777,-118.0658,6037.0,Los Angeles,6.0,CA,California,59.0
735203,https://losangeles.craigslist.org/lac/cto/d/jetta-volkswagen-gl-2005-grey/6750169458.html,losangeles,3000,2005.0,,jetta,good,4 cylinders,gas,,clean,automatic,,fwd,compact,sedan,grey,https://images.craigslist.org/01515_bxxC4O2uF3S_600x450.jpg,34.0245,-118.1561,6037.0,Los Angeles,6.0,CA,California,59.0
735204,https://losangeles.craigslist.org/wst/cto/d/2004-cadillac-cts/6750169986.html,losangeles,3500,2004.0,,cadilac cts,good,6 cylinders,gas,113000.0,clean,automatic,,rwd,mid-size,sedan,black,https://images.craigslist.org/00o0o_HotHQejyI5_600x450.jpg,34.024209,-118.48561299999999,6037.0,Los Angeles,6.0,CA,California,59.0
735205,https://losangeles.craigslist.org/lgb/cto/d/2005-ranger-xlt-pick-up/6750156518.html,losangeles,4000,2005.0,ford,ranger xlt,excellent,6 cylinders,gas,,clean,automatic,,rwd,,pickup,,https://images.craigslist.org/00l0l_71XW0wcQDsN_600x450.jpg,33.9056,-118.0818,6037.0,Los Angeles,6.0,CA,California,59.0
735206,https://losangeles.craigslist.org/sfv/cto/d/2014-mitsubishi/6750167505.html,losangeles,3700,2014.0,,mistubishi mirage,,,gas,,salvage,automatic,,,,,,https://images.craigslist.org/00707_gQGog2J1cQl_600x450.jpg,34.1526,-118.4322,6037.0,Los Angeles,6.0,CA,California,59.0
735207,https://losangeles.craigslist.org/wst/cto/d/everything-2012-acura-tl-20/6750136951.html,losangeles,2000,2012.0,acura,tl 5-speed at,,6 cylinders,gas,,clean,automatic,,,,,black,https://images.craigslist.org/00u0u_9b0CYbQfwRp_600x450.jpg,34.0762,-118.3029,6037.0,Los Angeles,6.0,CA,California,59.0
735208,https://losangeles.craigslist.org/sgv/cto/d/2006-chevrolet-silverado-2500/6750166908.html,losangeles,3600,2006.0,chevrolet,,,,gas,,clean,automatic,,,,,,https://images.craigslist.org/00h0h_3QuqRs6B72R_600x450.jpg,34.0673,-117.9366,6037.0,Los Angeles,6.0,CA,California,59.0
735209,https://losangeles.craigslist.org/lac/cto/d/2006-scion-tc/6747963579.html,losangeles,4200,2006.0,,2006 scion tc,,4 cylinders,gas,,clean,automatic,,,,,,https://images.craigslist.org/00L0L_d1jXq63u4rU_600x450.jpg,33.9653,-118.2727,6037.0,Los Angeles,6.0,CA,California,59.0
735210,https://losangeles.craigslist.org/lac/cto/d/2012-prius-hybrid-low-miles/6750165705.html,losangeles,12500,2012.0,toyota,prius,excellent,4 cylinders,hybrid,,clean,automatic,,fwd,,hatchback,black,https://images.craigslist.org/00U0U_6p15gtAgF3U_600x450.jpg,33.9551,-118.2901,6037.0,Los Angeles,6.0,CA,California,59.0
735211,https://losangeles.craigslist.org/sfv/ctd/d/2002-jeep-wrangler-4x4-sahara/6750166598.html,losangeles,8995,2002.0,jeep,wrangler sahara,,,gas,168086.0,clean,automatic,1J4FA59SX2P747828,4wd,,SUV,green,https://images.craigslist.org/00M0M_7VWTomW57PW_600x450.jpg,34.164898,-118.3055,6037.0,Los Angeles,6.0,CA,California,59.0
735212,https://losangeles.craigslist.org/ant/cto/d/datsun-280zx/6750164491.html,losangeles,1000,1983.0,datsun,280 zx,fair,6 cylinders,gas,,clean,manual,,rwd,compact,hatchback,brown,https://images.craigslist.org/00909_3tbRkOCX8z5_600x450.jpg,34.696478000000006,-118.144226,6037.0,Los Angeles,6.0,CA,California,59.0
735213,https://losangeles.craigslist.org/sgv/ctd/d/2014-gmc-sierra-1500-slt/6750166604.html,losangeles,34800,2014.0,gmc,sierra,,,gas,71030.0,clean,automatic,3GTU2VECXEG567766,4wd,,pickup,white,https://images.craigslist.org/00x0x_lC7znOCbjiX_600x450.jpg,34.10722,-117.45531000000001,6071.0,San Bernardino,6.0,CA,California,59.0
735214,https://losangeles.craigslist.org/wst/cto/d/ats-cadillac-ats-lease/6744284353.html,losangeles,199,2017.0,mercedes-benz,a250,,,gas,,clean,automatic,,,,,,https://images.craigslist.org/00W0W_bHpyM4hBiTX_600x450.jpg,34.038917,-118.70792,6037.0,Los Angeles,6.0,CA,California,59.0
735215,https://losangeles.craigslist.org/sfv/cto/d/2008-bmw-x3-package-30si-very/6744236387.html,losangeles,6900,2008.0,bmw,x3,,,gas,,clean,automatic,,,,,,https://images.craigslist.org/00l0l_e6jXYCvXbdN_600x450.jpg,34.4336,-118.5007,6037.0,Los Angeles,6.0,CA,California,59.0
735216,https://losangeles.craigslist.org/wst/cto/d/2012-isuzu-npr/6750131319.html,losangeles,6300,2012.0,,Isuzu NPR,,,gas,,clean,automatic,,,,,,https://images.craigslist.org/00o0o_iNMyBRvlAfV_600x450.jpg,34.4132,-118.426,6037.0,Los Angeles,6.0,CA,California,59.0
735217,https://losangeles.craigslist.org/ant/cto/d/2000-honda-accord/6750162217.html,losangeles,1600,2000.0,honda,accord 2-door coupe,,4 cylinders,gas,233000.0,clean,automatic,,,,,,https://images.craigslist.org/00t0t_3pEdRQuYC8h_600x450.jpg,34.7131,-117.8783,6037.0,Los Angeles,6.0,CA,California,59.0
735218,https://losangeles.craigslist.org/lac/cto/d/camry-toyota-camry-lease/6744265763.html,losangeles,199,2018.0,toyota,camry,,,gas,,clean,automatic,,,,,,https://images.craigslist.org/00c0c_17gVep8ztDo_600x450.jpg,34.0901,-118.4065,6037.0,Los Angeles,6.0,CA,California,59.0
735219,https://losangeles.craigslist.org/lac/cto/d/2012-f10-bmw-535i-msport-m6/6746071172.html,losangeles,25500,2012.0,bmw,535i,excellent,6 cylinders,gas,98777.0,clean,automatic,,rwd,,sedan,blue,https://images.craigslist.org/00505_luv21OrkhCl_600x450.jpg,38.6554,-121.2611,6067.0,Sacramento,6.0,CA,California,59.0
735220,https://losangeles.craigslist.org/sgv/cto/d/nx300-lexus-nx300-lease/6743602423.html,losangeles,199,2018.0,lexus,nx,,,gas,,clean,automatic,,,,,,https://images.craigslist.org/01212_gjc8vJnMH48_600x450.jpg,34.0736,-118.4004,6037.0,Los Angeles,6.0,CA,California,59.0
735221,https://losangeles.craigslist.org/ant/cto/d/1970-impala/6750160557.html,losangeles,7300,1970.0,chevrolet,,,,gas,,clean,automatic,,,,,,https://images.craigslist.org/01111_6vqFmoezaiZ_600x450.jpg,34.7471,-118.3687,6037.0,Los Angeles,6.0,CA,California,59.0
735222,https://losangeles.craigslist.org/lac/cto/d/1982-cadillac-fleetwood/6733319592.html,losangeles,800,1982.0,cadillac,fleetwood,,,gas,,clean,automatic,,,,,,https://images.craigslist.org/00s0s_4DvjwTmUmra_600x450.jpg,34.0783,-118.2113,6037.0,Los Angeles,6.0,CA,California,59.0
735223,https://losangeles.craigslist.org/sfv/cto/d/2012-bmw-128i-convertible/6744744959.html,losangeles,10999,2012.0,bmw,128i,excellent,6 cylinders,gas,73000.0,clean,automatic,,,,van,grey,https://images.craigslist.org/01010_e8yMxTY5VuK_600x450.jpg,34.1649,-118.2451,6037.0,Los Angeles,6.0,CA,California,59.0
735224,https://losangeles.craigslist.org/lgb/cto/d/2014-chevy-malibu/6750158918.html,losangeles,9200,2014.0,chevrolet,malibu,,,gas,33200.0,salvage,automatic,,,,,,https://images.craigslist.org/00n0n_4yeVY8xE01J_600x450.jpg,33.8897,-117.3043,6065.0,Riverside,6.0,CA,California,59.0
735225,https://losangeles.craigslist.org/lac/cto/d/1970-chevrolet-impala-ss/6733780426.html,losangeles,19500,1970.0,chevrolet,impala,excellent,8 cylinders,gas,,clean,automatic,,rwd,full-size,coupe,custom,https://images.craigslist.org/00x0x_kkM6POmhc4D_600x450.jpg,34.0229,-117.8975,6037.0,Los Angeles,6.0,CA,California,59.0
735226,https://losangeles.craigslist.org/sfv/ctd/d/2006-ford-mustang-gt/6750161330.html,losangeles,8995,2006.0,ford,mustang gt premium,,,gas,83297.0,clean,automatic,1ZVHT85H665264890,rwd,,convertible,black,https://images.craigslist.org/00Z0Z_5hNkOLksUzW_600x450.jpg,34.164898,-118.3055,6037.0,Los Angeles,6.0,CA,California,59.0
735227,https://losangeles.craigslist.org/lgb/cto/d/gmc-sierra-2008/6736041433.html,losangeles,9500,2008.0,gmc,sierra,,6 cylinders,gas,130444.0,clean,automatic,,4wd,,truck,blue,https://images.craigslist.org/00f0f_7CWCDebSC8W_600x450.jpg,33.884515,-118.177402,6037.0,Los Angeles,6.0,CA,California,59.0
735228,https://losangeles.craigslist.org/lac/cto/d/1973-monte-carlo/6745964653.html,losangeles,12500,1973.0,chevrolet,monte carlo,like new,8 cylinders,gas,,clean,automatic,,rwd,compact,coupe,blue,https://images.craigslist.org/00m0m_20h8EhKI5qK_600x450.jpg,34.0673,-117.9366,6037.0,Los Angeles,6.0,CA,California,59.0
735229,https://losangeles.craigslist.org/lac/cto/d/1973-monte-carlo/6745965182.html,losangeles,14500,1973.0,chevrolet,monte carlo,like new,8 cylinders,gas,,clean,automatic,,rwd,compact,coupe,grey,https://images.craigslist.org/00a0a_9cLMbx9CDTk_600x450.jpg,34.0673,-117.9366,6037.0,Los Angeles,6.0,CA,California,59.0
735230,https://losangeles.craigslist.org/wst/ctd/d/2017-mitsubishi-mirage-g4-se/6750159996.html,losangeles,10995,2017.0,,MITSUBISHI/MIRAGE G4 SE,like new,3 cylinders,gas,16626.0,clean,automatic,ML32F4FJ3HH004851,fwd,compact,sedan,grey,https://images.craigslist.org/00N0N_3oQARhgmx36_600x450.jpg,34.0531,-118.3806,6037.0,Los Angeles,6.0,CA,California,59.0
735231,https://losangeles.craigslist.org/sgv/cto/d/330i-bmw-330i-lease/6747546526.html,losangeles,199,2018.0,,bmw330i,,,gas,,clean,automatic,,,,,,https://images.craigslist.org/00U0U_5YV5Bmy71xy_600x450.jpg,34.1511,-118.4492,6037.0,Los Angeles,6.0,CA,California,59.0
735232,https://losangeles.craigslist.org/lac/cto/d/1976-chevrolet-g10-shorty-van/6750158389.html,losangeles,8000,1976.0,chevrolet,,good,,gas,,clean,automatic,,,full-size,van,black,https://images.craigslist.org/00J0J_jAjCkJ8ZPwS_600x450.jpg,34.1145,-118.1929,6037.0,Los Angeles,6.0,CA,California,59.0
735233,https://losangeles.craigslist.org/lac/cto/d/lrblack-on-black/6750159191.html,losangeles,7500,2007.0,rover,lr2 hse,good,8 cylinders,gas,136000.0,clean,automatic,saLAE254x7a430953,4wd,full-size,SUV,black,https://images.craigslist.org/01515_hyfNNjgE3TL_600x450.jpg,33.9769,-118.2161,6037.0,Los Angeles,6.0,CA,California,59.0
735234,https://losangeles.craigslist.org/sgv/cto/d/2013-nissan-leaf-sv-turn-key/6750158880.html,losangeles,8300,2013.0,nissan,leaf sv,,,electric,,clean,automatic,,,,,,https://images.craigslist.org/00L0L_fqLQHwjH912_600x450.jpg,34.0964,-117.9682,6037.0,Los Angeles,6.0,CA,California,59.0
735235,https://losangeles.craigslist.org/lgb/ctd/d/2007-chevrolet-silverado-ltz/6750160990.html,losangeles,16988,2007.0,chevrolet,1500 silverado,,,gas,135900.0,clean,automatic,2GCEK13M871527125,,full-size,,,https://images.craigslist.org/00G0G_cBidZyhu86V_600x450.jpg,33.838,-117.876,6059.0,Orange,6.0,CA,California,59.0
735237,https://losangeles.craigslist.org/lac/cto/d/honda-accord-exl-v6-sedan-2014/6750112080.html,losangeles,14400,2014.0,honda,accord exl v6,excellent,6 cylinders,gas,55000.0,clean,automatic,,,full-size,sedan,black,https://images.craigslist.org/00101_3uLGzfxEzO0_600x450.jpg,34.107,-117.5941,6071.0,San Bernardino,6.0,CA,California,59.0
735238,https://losangeles.craigslist.org/sfv/cto/d/2011-bmw-328i-sedan-89k-miles/6747608261.html,losangeles,8950,2011.0,bmw,328i,,,gas,,clean,automatic,,,,,,https://images.craigslist.org/00P0P_dJmzgvTGsXv_600x450.jpg,34.3775,-118.6131,6037.0,Los Angeles,6.0,CA,California,59.0
735239,https://losangeles.craigslist.org/sfv/cto/d/chevrolet-scyl-5-speed-clean/6741416580.html,losangeles,2200,1997.0,chevrolet,s10,,,gas,,clean,manual,,,,,,https://images.craigslist.org/00I0I_bZj847IFxTh_600x450.jpg,34.1767,-118.6159,6037.0,Los Angeles,6.0,CA,California,59.0
735240,https://losangeles.craigslist.org/sfv/cto/d/135i-bmw-135i-lease/6743429246.html,losangeles,199,2017.0,bmw,135i,,,gas,,clean,automatic,,,,,,https://images.craigslist.org/00y0y_gI3C6ef7y9R_600x450.jpg,34.0901,-118.4065,6037.0,Los Angeles,6.0,CA,California,59.0
735241,https://losangeles.craigslist.org/sfv/cto/d/2006-honda-ridgeline-4x4/6747526982.html,losangeles,4800,2006.0,honda,ridgeline,,,gas,245000.0,clean,automatic,,,,,,https://images.craigslist.org/00X0X_9K5vVAzFE1W_600x450.jpg,34.1652,-118.2656,6037.0,Los Angeles,6.0,CA,California,59.0
735242,https://losangeles.craigslist.org/lac/cto/d/2000-isuzu-npr-20-foot/6750154224.html,losangeles,7100,2000.0,,Isuzu NPR,,,diesel,165000.0,clean,automatic,,,,,,https://images.craigslist.org/00n0n_grNfLMGbapV_600x450.jpg,34.0705,-118.0149,6037.0,Los Angeles,6.0,CA,California,59.0
735243,https://losangeles.craigslist.org/wst/cto/d/toyota-camry-2008-leather/6730983468.html,losangeles,2000,2008.0,toyota,camry xle,,,gas,,clean,automatic,,,,,,https://images.craigslist.org/00808_zQTTaXhgsT_600x450.jpg,34.0906,-118.3788,6037.0,Los Angeles,6.0,CA,California,59.0
735244,https://losangeles.craigslist.org/wst/cto/d/2017-toyota-tacoma-trd-4x4-4/6746586807.html,losangeles,23500,2017.0,,Tacoma trd,like new,6 cylinders,gas,13000.0,salvage,automatic,,4wd,,,,https://images.craigslist.org/00y0y_eUdBObIc9xa_600x450.jpg,32.6084,-117.0565,6073.0,San Diego,6.0,CA,California,59.0
735245,https://losangeles.craigslist.org/lac/ctd/d/2013-ford-explorer-limited/6750155363.html,losangeles,17999,2013.0,ford,explorer limited,like new,6 cylinders,gas,96435.0,clean,automatic,1FM5K7F83DGA55170,fwd,,wagon,grey,https://images.craigslist.org/01212_4HgHHEZp7IU_600x450.jpg,34.106486,-117.481734,6071.0,San Bernardino,6.0,CA,California,59.0
735246,https://losangeles.craigslist.org/sfv/cto/d/2006-lexus-is350-is-350-is250/6735962045.html,losangeles,5900,2006.0,lexus,is350,excellent,6 cylinders,gas,159000.0,clean,automatic,,,,sedan,,https://images.craigslist.org/00808_8OQX3pLcH37_600x450.jpg,34.1379,-118.2599,6037.0,Los Angeles,6.0,CA,California,59.0
735247,https://losangeles.craigslist.org/sfv/cto/d/1990-volvo-740/6743200170.html,losangeles,500,1990.0,volvo,740,,,gas,150.0,clean,automatic,,,,,,https://images.craigslist.org/00h0h_klV8Szo1oyd_600x450.jpg,34.1109,-118.1547,6037.0,Los Angeles,6.0,CA,California,59.0
735248,https://losangeles.craigslist.org/sfv/ctd/d/2007-pontiac-solstice/6750154784.html,losangeles,9995,2007.0,pontiac,solstice,,4 cylinders,gas,87783.0,clean,automatic,1G2MB35B47Y113425,rwd,,convertible,black,https://images.craigslist.org/01111_aQKr5jjuKy2_600x450.jpg,34.2556,-118.4208,6037.0,Los Angeles,6.0,CA,California,59.0
735249,https://losangeles.craigslist.org/wst/cto/d/1991-toyota-camry/6744207618.html,losangeles,500,1991.0,toyota,camry,,,gas,,clean,automatic,,,,,,https://images.craigslist.org/00o0o_lIjwBv5sXko_600x450.jpg,33.831511,-118.44629499999999,6037.0,Los Angeles,6.0,CA,California,59.0
735250,https://losangeles.craigslist.org/lac/cto/d/cadillac-escalade/6750152512.html,losangeles,7200,2004.0,cadillac,escalade,excellent,,gas,119000.0,clean,automatic,,,full-size,SUV,black,https://images.craigslist.org/00101_iDzd5BjYvgm_600x450.jpg,34.448212,-119.753125,6083.0,Santa Barbara,6.0,CA,California,59.0
735251,https://losangeles.craigslist.org/lgb/cto/d/v60-volvo-v60-lease/6742671817.html,losangeles,199,2019.0,volvo,v60,,,gas,,clean,automatic,,,,,,https://images.craigslist.org/00u0u_8IrQBXYgkF3_600x450.jpg,34.0195,-118.4912,6037.0,Los Angeles,6.0,CA,California,59.0
735252,https://losangeles.craigslist.org/sfv/cto/d/2012-audi-a7-quattro-premium/6734086605.html,losangeles,29500,2012.0,audi,a7 quattro,,,gas,,clean,automatic,,,,,,https://images.craigslist.org/00h0h_91Vf60fMmYo_600x450.jpg,34.1862,-118.3009,6037.0,Los Angeles,6.0,CA,California,59.0
735253,https://losangeles.craigslist.org/sfv/cto/d/honda-civic-dxl-manual/6750150682.html,losangeles,2500,1998.0,honda,civic couple dx,good,4 cylinders,gas,163000.0,clean,manual,,fwd,compact,coupe,green,https://images.craigslist.org/00t0t_bDhV8KvgMpc_600x450.jpg,34.2057,-118.4001,6037.0,Los Angeles,6.0,CA,California,59.0
735254,https://losangeles.craigslist.org/sfv/cto/d/430i-bmw-430i-lease/6742652236.html,losangeles,199,2017.0,bmw,430i,,,gas,,clean,automatic,,,,,,https://images.craigslist.org/00K0K_7QOdnpEtpkO_600x450.jpg,34.0195,-118.4912,6037.0,Los Angeles,6.0,CA,California,59.0
735255,https://losangeles.craigslist.org/sfv/cto/d/bmw-430i-lease-coupe-or-gran/6740286568.html,losangeles,199,2018.0,bmw,4 series,,,gas,,clean,automatic,,,,,,https://images.craigslist.org/00r0r_lENRDfxz84Q_600x450.jpg,34.0762,-118.3029,6037.0,Los Angeles,6.0,CA,California,59.0
735256,https://losangeles.craigslist.org/lac/ctd/d/2014-honda-civic-lx-stock/6750152637.html,losangeles,12999,2014.0,honda,civic lx,like new,4 cylinders,gas,39167.0,clean,manual,19XFB2E52EE025078,fwd,,sedan,white,https://images.craigslist.org/00505_eltiybTPToj_600x450.jpg,34.106486,-117.481734,6071.0,San Bernardino,6.0,CA,California,59.0
735257,https://losangeles.craigslist.org/wst/ctd/d/2001-ford-explorer-xlt-2-door/6750149156.html,losangeles,3750,2001.0,ford,explorer sport,excellent,6 cylinders,gas,155953.0,clean,automatic,,rwd,mid-size,SUV,silver,https://images.craigslist.org/00F0F_jmLLYVqFRbI_600x450.jpg,33.944072,-118.353104,6037.0,Los Angeles,6.0,CA,California,59.0
735258,https://losangeles.craigslist.org/lgb/cto/d/2018-toyota-tacoma-v6/6734498133.html,losangeles,26100,2018.0,toyota,tacoma v.6,excellent,6 cylinders,gas,,salvage,automatic,,rwd,full-size,pickup,red,https://images.craigslist.org/00E0E_2uxtkuOHb0o_600x450.jpg,33.7869,-117.9273,6059.0,Orange,6.0,CA,California,59.0
735259,https://losangeles.craigslist.org/sgv/cto/d/2003-ford-explorer-xlt/6741869601.html,losangeles,2900,2003.0,ford,explorer xlt,excellent,6 cylinders,gas,146000.0,clean,automatic,,rwd,mid-size,SUV,red,https://images.craigslist.org/00y0y_3yyWUHdYyBf_600x450.jpg,33.9797,-117.7308,6071.0,San Bernardino,6.0,CA,California,59.0
735260,https://losangeles.craigslist.org/lgb/cto/d/2004-mercedes-c240/6750145889.html,losangeles,3400,2004.0,mercedes-benz,benz c240,good,6 cylinders,gas,,clean,automatic,,rwd,full-size,,white,https://images.craigslist.org/00S0S_4M2qv7BA1PZ_600x450.jpg,33.8708,-118.3295,6037.0,Los Angeles,6.0,CA,California,59.0
735261,https://losangeles.craigslist.org/sgv/cto/d/2010-volkswagen-passat-20t/6741860308.html,losangeles,5500,2010.0,volkswagen,passat 2.0t,like new,4 cylinders,gas,129000.0,clean,automatic,,fwd,mid-size,sedan,white,https://images.craigslist.org/01717_9jkNMZafpls_600x450.jpg,33.9797,-117.7308,6071.0,San Bernardino,6.0,CA,California,59.0
735262,https://losangeles.craigslist.org/lgb/cto/d/2005-mazda-3-sports-105k/6729394274.html,losangeles,4700,2005.0,mazda,- mazda3,good,4 cylinders,gas,104000.0,clean,automatic,,fwd,compact,sedan,white,https://images.craigslist.org/00h0h_60PiaAfQkAM_600x450.jpg,33.810315,-117.97959399999999,6059.0,Orange,6.0,CA,California,59.0
735263,https://losangeles.craigslist.org/sgv/cto/d/2008-ford-150-crewcab-truck/6741862910.html,losangeles,8500,2008.0,ford,f-150 crewcab truck,excellent,8 cylinders,gas,130000.0,clean,automatic,,rwd,full-size,pickup,grey,https://images.craigslist.org/00Y0Y_kE4rX8KUKiU_600x450.jpg,33.9797,-117.7308,6071.0,San Bernardino,6.0,CA,California,59.0
735264,https://losangeles.craigslist.org/sgv/cto/d/2001-nissan-sentra-only-72k/6750145242.html,losangeles,3400,2001.0,nissan,sentra,excellent,4 cylinders,gas,72500.0,clean,manual,,fwd,full-size,,black,https://images.craigslist.org/00j0j_c571dUXPiT1_600x450.jpg,33.9416,-118.1306,6037.0,Los Angeles,6.0,CA,California,59.0
735265,https://losangeles.craigslist.org/lac/cto/d/1954-dodge-panel-truck/6750144785.html,losangeles,2800,1954.0,dodge,panel,fair,6 cylinders,gas,133456.0,missing,automatic,123456,rwd,full-size,van,white,https://images.craigslist.org/00e0e_aOCR0CoWKuS_600x450.jpg,38.0377,-121.3445,6077.0,San Joaquin,6.0,CA,California,59.0
735266,https://losangeles.craigslist.org/wst/cto/d/2012-volkswagen-jetta-25l-se/6750144690.html,losangeles,5995,2012.0,volkswagen,jetta 2.5l se,excellent,5 cylinders,gas,86650.0,clean,automatic,3VWDP7AJ1CM316468,fwd,mid-size,sedan,black,https://images.craigslist.org/00C0C_jx8r5GdKX2y_600x450.jpg,34.01,-118.4717,6037.0,Los Angeles,6.0,CA,California,59.0
735267,https://losangeles.craigslist.org/wst/cto/d/2019-audi-a3-lease-time-wont/6736135259.html,losangeles,199,2019.0,audi,a3,,,gas,,clean,automatic,,,,,,https://images.craigslist.org/00B0B_fo9F2Z8gNVN_600x450.jpg,34.066,-118.47399999999999,6037.0,Los Angeles,6.0,CA,California,59.0
735268,https://losangeles.craigslist.org/lac/cto/d/chrysler-town-contry/6747075342.html,losangeles,1400,2000.0,chrysler,,good,6 cylinders,gas,167000.0,clean,automatic,,rwd,full-size,mini-van,white,https://images.craigslist.org/00i0i_2LYg6554K7c_600x450.jpg,33.838,-117.876,6059.0,Orange,6.0,CA,California,59.0
735269,https://losangeles.craigslist.org/sfv/cto/d/1998-honda-accord/6747704344.html,losangeles,1599,1998.0,honda,accord,,,gas,,clean,automatic,,,,,,https://images.craigslist.org/00G0G_7fKLzrRiGAA_600x450.jpg,34.1227,-118.7573,6037.0,Los Angeles,6.0,CA,California,59.0
735270,https://losangeles.craigslist.org/lgb/cto/d/2008-honda-accord-lx-sedan-4d/6750142492.html,losangeles,7400,2008.0,honda,accord,excellent,4 cylinders,gas,103000.0,clean,automatic,,fwd,mid-size,,grey,https://images.craigslist.org/00G0G_3sO4dh58zFT_600x450.jpg,33.893995000000004,-118.08242800000001,6037.0,Los Angeles,6.0,CA,California,59.0
735271,https://losangeles.craigslist.org/lac/ctd/d/2017-chevrolet-silverado-lt/6750143244.html,losangeles,41999,2017.0,chevrolet,silverado lt,,,diesel,47812.0,clean,automatic,1GC1KVEY0HF181782,,,truck,white,https://images.craigslist.org/00c0c_jgX2AJ75e2K_600x450.jpg,34.106486,-117.481734,6071.0,San Bernardino,6.0,CA,California,59.0
735272,https://losangeles.craigslist.org/wst/cto/d/2011-mercedes-sprinter-2500/6750140228.html,losangeles,27900,2011.0,mercedes-benz,sprinter,,,diesel,132000.0,clean,automatic,WDZPE7CC0B5542705,,,,,https://images.craigslist.org/00Z0Z_d9GebmShN4K_600x450.jpg,34.036869,-118.47633300000001,6037.0,Los Angeles,6.0,CA,California,59.0
735273,https://losangeles.craigslist.org/sfv/cto/d/2006-vw-jetta/6730328595.html,losangeles,3695,2006.0,volkswagen,,excellent,5 cylinders,gas,,clean,automatic,,fwd,mid-size,sedan,black,https://images.craigslist.org/00K0K_2Vpwq8ra4x5_600x450.jpg,34.125873999999996,-118.40858500000002,6037.0,Los Angeles,6.0,CA,California,59.0
735274,https://losangeles.craigslist.org/lac/cto/d/2010-ford-egde-clean-title/6750140350.html,losangeles,6900,2010.0,ford,edge limited,excellent,,gas,93000.0,clean,automatic,,,,SUV,white,https://images.craigslist.org/00D0D_lCqYa8CMtgX_600x450.jpg,33.9731,-118.2479,6037.0,Los Angeles,6.0,CA,California,59.0
735275,https://losangeles.craigslist.org/lac/cto/d/1969-ford-mustang-mach-1-v8/6750128304.html,losangeles,52000,1969.0,ford,mustang,excellent,8 cylinders,gas,,clean,manual,,rwd,,,black,https://images.craigslist.org/00X0X_esgVQ9lLpzf_600x450.jpg,34.0176,-118.4907,6037.0,Los Angeles,6.0,CA,California,59.0
735276,https://losangeles.craigslist.org/lgb/cto/d/honda-civic-2009-super-clean/6745297911.html,losangeles,7850,2009.0,honda,civic,like new,4 cylinders,gas,115899.0,clean,automatic,2hgfa165x9h327774,fwd,full-size,sedan,silver,https://images.craigslist.org/00e0e_lkY8cXcKLxy_600x450.jpg,34.0125,-117.6844,6071.0,San Bernardino,6.0,CA,California,59.0
735277,https://losangeles.craigslist.org/wst/cto/d/lexus-es350-gs350-gs430/6750092804.html,losangeles,1,2007.0,lexus,gs450,,,other,,clean,other,,,,,,https://images.craigslist.org/00101_7lD91RpP9D5_600x450.jpg,34.0482,-118.3343,6037.0,Los Angeles,6.0,CA,California,59.0
735278,https://losangeles.craigslist.org/sfv/ctd/d/2016-toyota-camry-le-clean/6750140458.html,losangeles,1500,2016.0,toyota,camry le,,,gas,,clean,automatic,4T4BF1FK0GR569019,,,,,https://images.craigslist.org/00G0G_9ns53YRvfXo_600x450.jpg,34.1802,-118.4324,6037.0,Los Angeles,6.0,CA,California,59.0
